signal_ts,entry_ts,exit_ts,side,tag,entry_px,stop_px,target_px,exit_px,risk_px,qty,pnl,r,reason,hold_min,mfe_r,entry_dt,exit_dt,fold
1689580800000,1689581700000,1690792200000,1,PULLBACK,1952.732,1933.784145286526,3793.8696166339396,1954.293,18.947854713474044,5.277642324800433,8.238399669013063,0.08238399669013063,timeout,20175,1.8198894028609187,2023-07-17 08:15:00+00:00,2023-07-31 08:30:00+00:00,2023-07-04 00:00:00+00:00
1689595200000,1689596100000,1690806600000,1,PULLBACK,1957.9965,1938.6946706232025,3834.3776083029434,1961.5695,19.301829376797514,5.1808560757566715,18.51119875867907,0.18511198758679068,timeout,20175,1.5137684324949485,2023-07-17 12:15:00+00:00,2023-07-31 12:30:00+00:00,2023-07-04 00:00:00+00:00
1689624000000,1689624900000,1690835400000,1,PULLBACK,1955.7355,1935.5159251802104,3925.2734071591726,1965.1200000000001,20.219574819789614,4.9457024141836285,46.41294430590684,0.4641294430590684,timeout,20175,1.55688239147292,2023-07-17 20:15:00+00:00,2023-07-31 20:30:00+00:00,2023-07-04 00:00:00+00:00
1690315200000,1690316100000,1690466400000,1,PULLBACK,1964.8785,1943.0865591293843,4090.7806461909577,1943.0365591293844,21.79194087061569,4.588852392438356,-100.22944261962171,-1.002294426196217,stop,2505,0.7825369984825179,2023-07-25 20:15:00+00:00,2023-07-27 14:00:00+00:00,2023-07-04 00:00:00+00:00
1690358400000,1690359300000,1690465500000,1,PULLBACK,1970.975,1950.3874644341317,3975.7910210209707,1950.3374644341318,20.587535565868166,4.857307941499751,-100.24286539707477,-1.0024286539707477,stop,1770,0.5321909446104315,2023-07-26 08:15:00+00:00,2023-07-27 13:45:00+00:00,2023-07-04 00:00:00+00:00
1690387200000,1690388100000,1690465500000,1,PULLBACK,1972.7984999999999,1951.6999361702462,4028.056319145632,1951.6499361702463,21.09856382975363,4.739659097505866,-100.23698295487507,-1.0023698295487506,stop,1290,0.43287306537522335,2023-07-26 16:15:00+00:00,2023-07-27 13:45:00+00:00,2023-07-04 00:00:00+00:00
1690401600000,1690402500000,1690465500000,1,PULLBACK,1975.1999999999998,1952.870012158086,4151.868796349513,1952.820012158086,22.329987841913862,4.478282778654177,-100.2239141389325,-1.002239141389325,stop,1050,0.30145560524512044,2023-07-26 20:15:00+00:00,2023-07-27 13:45:00+00:00,2023-07-04 00:00:00+00:00
1693598400000,1693599300000,1693986300000,1,PULLBACK,1940.9984999999997,1923.2346335402337,3658.7712795168527,1923.1846335402338,17.76386645976595,5.629405074987124,-100.2814702537491,-1.0028147025374912,stop,6450,0.2851293670481137,2023-09-01 20:15:00+00:00,2023-09-06 07:45:00+00:00,2023-07-04 00:00:00+00:00
1698163200000,1698164100000,1699374600000,1,PULLBACK,1970.1515,1938.286676383375,5089.269038045879,1963.64,31.864823616625017,3.1382568189653,-20.434759276692056,-0.20434759276692055,timeout,20175,1.2263836909993502,2023-10-24 16:15:00+00:00,2023-11-07 16:30:00+00:00,2023-10-04 00:00:00+00:00
1698235200000,1698236100000,1699446600000,1,PULLBACK,1975.1499999999999,1946.8834689060222,4734.0365783038105,1963.033,28.26653109397762,3.5377528168394776,-42.86695088164382,-0.42866950881643817,timeout,20175,1.2056661599788914,2023-10-25 12:15:00+00:00,2023-11-08 12:30:00+00:00,2023-10-04 00:00:00+00:00
