signal_ts,entry_ts,exit_ts,side,tag,entry_px,stop_px,target_px,exit_px,risk_px,qty,pnl,r,reason,hold_min,mfe_r,entry_dt,exit_dt,fold
1672705800000,1672706100000,1672818000000,1,breakout_24,1831.7835,1823.3915000000002,2623.3915,1856.9594999999995,8.391999999999825,11.916110581506445,300.0,3.0,target,1865,2.9167659675882356,2023-01-03 00:35:00+00:00,2023-01-04 07:40:00+00:00,2023-01-03 00:00:00+00:00
1672714800000,1672715100000,1672760100000,1,breakout_24,1838.73,1830.405,2630.4049999999997,1830.355,8.325000000000045,12.012012012011946,-100.60060060060005,-1.0060060060060005,stop,750,1.3159759759759724,2023-01-03 03:05:00+00:00,2023-01-03 15:35:00+00:00,2023-01-03 00:00:00+00:00
1672716600000,1672716900000,1672743600000,1,breakout_24,1842.0099999999998,1833.65,2633.65,1833.6000000000001,8.359999999999673,11.961722488038745,-100.59808612440139,-1.005980861244014,stop,445,0.9181220095694479,2023-01-03 03:35:00+00:00,2023-01-03 11:00:00+00:00,2023-01-03 00:00:00+00:00
1672731000000,1672731300000,1672734300000,1,breakout_24,1847.644,1839.261,2639.261,1839.211,8.383000000000038,11.928903733746814,-100.5964451866868,-1.005964451866868,stop,50,0.2435285697244462,2023-01-03 07:35:00+00:00,2023-01-03 08:25:00+00:00,2023-01-03 00:00:00+00:00
1672738200000,1672738500000,1672744500000,1,pullback_ema20,1841.8335,1832.7935532732847,2700.7882259448143,1832.7435532732848,9.039946726715243,11.062012091783203,-100.55310060458866,-1.0055310060458866,stop,100,0.0,2023-01-03 09:35:00+00:00,2023-01-03 11:15:00+00:00,2023-01-03 00:00:00+00:00
1672752600000,1672752900000,1672760100000,1,ema_reclaim,1839.3285,1830.7641218594758,2647.851935911879,1830.7141218594759,8.56437814052424,11.676270986544601,-100.58381354932669,-1.0058381354932668,stop,120,1.1981605472842558,2023-01-03 13:35:00+00:00,2023-01-03 15:35:00+00:00,2023-01-03 00:00:00+00:00
1672756200000,1672756500000,1672759800000,1,pullback_ema20,1841.5665,1833.0044367053645,2657.060766168915,1832.9544367053645,8.562063294635436,11.679427791973348,-100.58397138959813,-1.0058397138959814,stop,55,0.9370988888889831,2023-01-03 14:35:00+00:00,2023-01-03 15:30:00+00:00,2023-01-03 00:00:00+00:00
1672765200000,1672765500000,1672938600000,1,pullback_ema50,1834.695,1823.6779873465016,2889.379252696337,1832.143,11.017012653498341,9.076870758448845,-23.16417417556061,-0.23164174175560612,timeout,2885,2.7398534384377995,2023-01-03 17:05:00+00:00,2023-01-05 17:10:00+00:00,2023-01-03 00:00:00+00:00
1672767000000,1672767300000,1672932900000,1,ema_reclaim,1837.745,1826.9810596788943,2871.8750917894604,1826.9310596788944,10.763940321105565,9.29027818966289,-100.46451390948272,-1.0046451390948272,stop,2760,2.5209169867650454,2023-01-03 17:35:00+00:00,2023-01-05 15:35:00+00:00,2023-01-03 00:00:00+00:00
1672813800000,1672814100000,1672926600000,1,breakout_24,1848.9219999999998,1840.53,2640.5299999999997,1840.48,8.391999999999825,11.916110581506445,-100.59580552907478,-1.0059580552907479,stop,1875,1.9015729265968355,2023-01-04 06:35:00+00:00,2023-01-05 13:50:00+00:00,2023-01-03 00:00:00+00:00
