mfe_r,mae_r,peak_bar,final_r,hold
0.1345705734050522,4.069965137393574,42,-3.7277108444027864,240
3.0392399474672076,5.651286842188451,144,-3.2266461640671387,240
0.9282741436315985,7.215617478722704,54,-5.801985459288173,240
1.2113242711591465,3.609471434534308,12,-1.1951892167332219,240
0.09248219786035748,4.520067420429178,1,-2.35424994928492,240
5.519959964457386,2.4185736660844674,194,2.1700499506557422,240
0.7692700004993058,1.9436736837190094,51,-0.7644300338048097,240
0.7277987873695171,0.9540150338333179,127,-0.03717760039374893,240
1.5467702242176142,0.7073029663963077,236,1.459967405696968,240
1.395295226885006,2.802450886785726,157,-2.4254585516529006,240
0.9853629155655534,2.670363451423324,224,-0.20246362642013782,240
1.1686629310177583,2.978052108517358,64,-0.48784882818049286,240
1.1051431665380966,0.7957878347927463,36,-0.38412124851725177,240
0.4441070652809427,2.2314559919448147,9,-1.0760495778448689,240
5.495694115863172,1.6121995084159715,213,4.857276033973189,240
3.0065802143258185,0.4167656305649991,52,2.269101977019555,240
2.2879383327488862,0.03477350143036687,7,2.033064373401218,240
1.7562033796632779,0.664499223097357,234,1.4030824003262479,240
2.3192653673356185,0.14948227412446774,189,1.7804629642238723,240
1.7516426367004267,1.9229474635599102,238,1.4367938442514285,240
1.2798513633644686,3.109308567452717,17,-2.4905215719522005,240
3.0312845898124747,1.4836321678529631,234,1.665271028342491,240
1.3043758478755012,4.272726061687861,120,-3.803662276393058,240
0.29557070355199866,1.8910045721131794,3,-1.604390556547526,240
2.2636700185612972,0.1200877720606677,147,1.8388634037004778,240
1.4749778014912973,2.5961459291467497,134,-1.965609299086587,240
0.23090407651061612,6.45527483462243,3,-3.3789799805024168,240
2.121805407026783,2.8531104336886464,18,0.7076304653591954,240
3.0892549946469883,0.3824382654405132,171,2.1419187208765815,240
1.6991045809572163,0.015728228613627195,210,1.6434859174538903,240
0.3685762633244177,1.7989416498864548,44,-1.1835278469583843,240
4.902024777972537,0.6761413486858744,223,4.609639329892221,240
8.37348747804197,0.7286379982863384,157,5.03387165469023,240
0.06694440745207028,2.3904205868500426,1,-0.6353403197810555,240
2.0060146565880554,0.6025656928613037,151,1.1541245614374405,240
0.6140173508727532,2.1874879124631414,34,-1.4892577957583557,240
0.3160022696805405,1.4549271166541242,37,-0.8742729461161122,240
3.155708931433813,1.5211793430422165,190,2.9385336714377086,240
3.3986586684385798,1.5856346595283108,160,1.358752875658469,240
1.1432405953545552,10.317797501902238,38,-9.138425868054151,240
0.4785443436707738,2.8505722525687447,116,-0.3786967130454159,240
0.01873217373359711,3.588014077421155,1,-2.594406062097115,240
0.8084963534766587,0.3547832099643896,75,-0.05733737527900073,240
0.5195005773248076,0.6768350378860614,114,0.42504592690213766,240
9.123884368223495,0.5532790291942179,165,2.0464364595545597,240
1.76202099899484,0.6224817865934175,239,1.5388434142300265,240
1.692314950165109,0.7189902082534244,74,-0.12260873686884076,240
1.3124357613587343,1.7383255117333463,158,0.12255194857726731,240
4.587716421698576,1.1404092415035703,128,2.1713981580703163,240
1.2303697832152514,3.7810442416623857,122,-3.6075983784880554,240
1.388150354895258,6.209659254231488,17,-6.0167063549010855,240
2.865805698206233,0.48402193308062275,209,2.396178469455214,240
1.2170514633197445,0.4189956624661181,89,0.16585244972625238,240
1.586575010168278,4.526897713725163,238,0.44134551695864477,240
1.5201547544754006,3.261011362555344,11,-2.055403907982207,240
0.6740775590191834,1.0286535553025804,14,-0.3006380018362977,240
0.5264112345033617,1.2577499880718785,183,-0.8593450548754592,240
2.3316062120007293,2.283658963222592,238,0.9813203583214035,240
1.1170645902894532,3.638166057763789,42,-3.108504650786141,240
0.6273838846468054,1.352344060968092,17,-0.5343319959863596,240
0.8863643535083143,0.6845925922903958,46,-0.5331949542687512,240
1.032610013848523,0.7921150003632663,165,-0.0812244538937007,240
0.5952230995689956,1.469031280467836,37,-1.011456458857436,240
0.2891188713756384,3.039963433157679,1,-0.6213824113777944,240
6.3476404531339226,0.3970755959892662,235,6.289721993129744,240
1.493707090263629,7.046546452723725,41,-4.448660578591478,240
2.145273675701585,1.617409113766993,47,1.3271122618452171,240
3.217319103086538,1.5599553839053244,214,2.357708319521674,240
0.915889856234363,3.390464477946301,31,-3.1596342251326623,240
3.4844229307971277,0.8507088255733652,217,2.8625802608258892,240
1.7946806183708108,0.11491006949654464,53,1.1636222971529153,240
1.0120833831930334,0.18481240212990954,25,0.5911398451256402,240
0.6963284126968741,0.738312919933026,240,0.6621946669764694,240
2.230450184055538,0.4251192423976805,190,1.37055986919545,240
2.4795892703686455,0.26930337680024646,175,1.2443360074742678,240
1.3645629572626665,2.200759786292109,239,1.210188158057305,240
0.051627757658769514,7.119467781183148,1,-4.049681310776006,240
6.853859209730606,0.07769556998903411,178,2.469054220574103,240
3.711101952327518,1.8456547042906695,43,0.18357584324184803,240
3.843069495447105,1.4347836776078022,219,1.653397166947614,240
1.1728771443306214,3.190683434438153,4,-2.948808166401553,240
1.2421178457253708,0.8099535096031806,14,-0.1985875505157044,240
0.25817354188364694,1.5974487904051833,4,-0.7676052629219725,240
0.07230570130906956,1.72653036779732,1,-1.2764737269568502,240
0.3874191902326172,1.8077384475100329,12,-1.7685392039789485,240
1.3886470263167485,0.6278341343472944,225,0.9962506923497308,240
1.6753102857872046,0.8926144169749638,113,0.7703774108285859,240
1.5142623194936624,4.7084375332650446,126,-3.4642576726584364,240
6.706126377024931,1.0740818427266252,77,2.3704553488750557,240
5.383195069784148,2.2932197493961035,32,3.880908073565321,240
0.4256619865833948,1.5442776310742217,190,-1.139998978196695,240
1.727447882246548,1.0801993817373443,141,1.283172330080312,240
0.598629409548914,0.8167346982994178,21,0.047333488196828054,240
0.7465020152195385,0.7103656119350192,6,-0.6675725027822421,240
0.9781386962816934,0.531072342502279,10,-0.22401596992822448,240
8.247044346663007,10.013047188650704,18,-8.12379300211273,240
0.3423094975634374,2.0961092666617174,17,-1.851838265507507,240
1.4324959334683887,0.4944043045905995,208,1.3231266630181273,240
0.22471445426372455,1.301516887946997,85,-0.6003347127728463,240
1.2491920557758542,0.46409815209314986,158,0.06564330298342384,240
0.1778096904503812,11.216460044325226,1,-9.757457279568753,240
1.7519249230827392,1.5671424545600081,237,1.167638079576541,240
3.0414092502307866,7.2164441476867145,17,-3.152896331345637,240
0.7457523878049513,8.18060902002465,2,-4.834016845692682,240
3.3620916523666646,0.51860360887618,109,1.0156576127513228,240
2.9413128965095865,1.0964882403903051,49,0.12540481341703288,240
1.55239526191863,2.498848976298205,185,0.2795074031000154,240
0.21709721256156972,3.9945887111332525,1,-3.4516894946843233,240
0.8604121763534553,0.25812365290610645,86,0.6099707750220319,240
0.1934200463390004,0.63125269668819,149,-0.12660221214913916,240
0.22191626546362705,4.436794852267524,6,-3.8335397168408334,240
1.1547360341447699,1.0540506033748778,142,-0.5820876466398615,240
16.58896153890245,0.06912067307869711,146,14.634731600039247,240
0.16726298013821336,16.2598916268981,4,-14.465996164915625,240
6.991092057711357,2.91114849283888,171,4.995946744557701,240
0.7791160640078538,3.8222467623280694,6,-2.806598182696502,240
0.522897177718298,1.318922778162397,12,-0.6522737990094755,240
0.608337864352069,4.643701869434958,41,-4.222415259772893,240
7.4544203370786635,1.8060655157397025,207,5.4258684896897895,240
0.031398129724835924,1.349314497914328,64,-0.27694760577712935,240
5.099274231866203,1.7271578865232355,162,3.9584237677230547,240
5.356514481492824,0.793815148957291,57,4.308289223500322,240
0.7072595387106246,3.0023401610168676,97,-1.8626062465381432,240
2.7049545521178096,2.5874724158497684,88,-1.203475542255688,240
3.2299320225600874,3.534838823087696,227,1.8352751263035543,240
5.922496371598306,0.4350745030055105,182,3.8155437921117463,240
0.9526960372340991,1.9056854373742576,93,-0.7254864665373133,240
1.936348539708965,1.637525736579318,154,-1.225096077596861,240
2.009942783517091,0.15511514959751796,65,0.5280469247565757,240
9.042585235610273,0.18219392462066686,171,8.76419888421163,240
4.587050382269031,0.1829432865940594,21,1.7329106411117676,240
1.3663732368915316,0.9430085563489119,237,0.8158295802179083,240
2.0127001647089036,7.7115681088191685,10,-6.309247637977532,240
3.6358875099904564,0.4214386966862383,140,1.4516221774748672,240
1.547305931530809,2.6286186857656006,35,0.3460580055200203,240
0.6311454674396634,2.3664692090823327,13,-1.7246958859132968,240
0.9076664036546753,1.3842420299135516,9,-0.5614536031554628,240
0.21422582372553864,4.857049206944908,10,-2.4956360562147495,240
7.44522455210938,0.1054556480943956,198,6.7463716460865415,240
10.679161337757135,0.3269077776852201,228,8.855730804443704,240
0.33770087737573634,11.332553137207798,11,-8.160100754778403,240
0.05250161249229882,6.255010293166124,1,-4.906514331092816,240
0.30444304235392966,7.061184502039613,6,-6.037685917870289,240
0.13429147772347896,7.26792476343912,7,-7.026462562451012,240
0.9770666110484577,8.481741614384257,62,-6.003704764489546,240
0.6417574339223325,7.927512020155957,17,-6.214855289085193,240
6.892264838369168,0.5849792075225578,96,2.659588059331804,240
0.9704888700768447,5.768083871686123,92,-5.138321453553773,240
1.465367299348709,0.595383476822274,43,0.33403307786882336,240
0.31512486512326476,12.182504188414642,130,-5.9525134920844645,240
0.6030094690688332,14.972707739185628,10,-7.996044582209237,240
1.8697647308899594,0.8784926354657332,35,1.2045028962363409,240
4.483634986850053,0.4491775884319218,238,4.0118914019245855,240
2.682906497008794,0.10846112733560191,235,2.4088915100319377,240
0.49689218776092015,4.43018880646971,26,-4.380867280305111,240
3.97019134596118,0.7607006966115563,228,2.8647026839662173,240
2.472854264140471,2.3184225362828905,48,-2.189296847864128,240
3.6621497555824623,0.17406653212361536,94,2.059987373269213,240
0.37283838824448445,2.131467653276952,5,-1.0226852175540402,240
2.9141159022902317,0.9648252313394696,232,1.9648391691656264,240
0.8781586071845303,5.715441567857158,14,-2.0326275175338404,240
0.2465526129394296,2.2758050247131387,2,-0.15975025953075248,240
2.642916464971752,0.4664770393856545,112,1.864936532799076,240
2.5374540426957033,0.28509550485865676,82,1.734504403646898,240
0.5450306231489549,0.874332477047062,197,-0.03317055170656271,240
2.197077809417809,3.2796334321570995,69,-3.2506141400711637,240
2.225964751477069,3.6751189816889975,54,-1.1432660134670034,240
3.208014849517981,1.4777031390401878,162,1.5011561592124372,240
0.5720958528213552,1.9903274759702299,52,-0.37067579869218714,240
1.7957870741383726,0.2877616804755688,198,0.22876802204371938,240
4.3585087576830235,1.3545792426267107,198,2.7974758363218064,240
6.761173171403714,0.9342296713189526,207,5.660735805072242,240
3.063128790934424,0.9002198349137266,148,0.27053535163436704,240
2.212042002600908,1.5549395402572022,13,-0.7594380917250161,240
2.917932007567089,1.6654103860853013,112,-1.5873587068705517,240
2.9965940311845514,2.1978562116305196,97,-1.6831408735313071,240
9.444065332772352,0.13725191947732665,145,4.783040514997936,240
2.212879192074353,3.3962051761509366,10,-1.8603113184769755,240
0.7699473803245963,2.2112462551935934,96,-1.8176929932160457,240
0.3343746550807886,4.101303144975053,51,-2.6871818811959933,240
0.8510679994322635,10.335115488357706,5,-5.651817052148678,240
1.6413309848150937,4.014958688101564,86,-2.1254381811608725,240
2.0806931015034795,0.4589073167794424,227,1.7364727920413445,240
1.4720961347594907,0.5801809651147555,44,0.23767714091493725,240
0.7185987664656864,2.8268790242396116,28,-2.4089168567425467,240
0.05778571078414872,5.911478213223816,1,-4.693729337433228,240
1.6339933290072814,0.873152451449734,215,0.49814385154895807,240
2.433557804103282,0.41424722442504053,125,0.9463755549627025,240
0.6371708692822551,2.69935880417018,18,-1.878900687747467,240
5.810350399990968,1.7874992479272478,240,5.708375216262638,240
1.255767872127003,7.823021047683444,43,-6.507234858138671,240
1.2097297352459238,7.714855088251418,13,-7.10746163262296,240
2.5758151477087923,0.09835791464761229,206,1.1488720971314856,240
0.741532651841179,1.582820135802913,53,-0.24993040727358484,240
1.6835606896540527,0.7841316422115355,71,0.969918930261603,240
9.365785466201029,1.2529679388292856,212,7.469847137709429,240
9.39160247446749,0.7737104815452938,152,2.912765055399046,240
0.7592045148520834,0.8951528642959027,216,0.06510202649423559,240
1.6881573648086488,0.3213587608571403,231,1.2545824181297238,240
1.655971368905512,0.40873289589957934,216,0.7229270231525752,240
1.562670340694366,5.032429171164962,36,-3.19769301891232,240
0.4869310644384372,5.284293211205819,32,-4.798555605258663,240
0.01875340860722311,4.6981976913288594,1,-1.3986917252900386,240
1.0567207169669166,0.7519809713322358,80,0.6262888109852209,240
0.230448100002446,5.198585068411812,2,-4.20027669769867,240
0.6276268762843233,3.8341340179716097,14,-3.2292980617758427,240
4.341407085632115,0.44731738349947076,233,3.3610264931100144,240
0.26001534644745083,2.4571450239282115,240,0.18990406553040698,240
1.263999777485419,1.3222102935538231,233,1.2049139153107438,240
2.1910040720493753,0.9577059169927581,238,2.1177569655872395,240
3.006475734591034,0.2278417711367477,204,1.8185915914371416,240
0.28352425968154893,2.81222586724618,145,-1.074462784844317,240
2.589181877166539,1.8163811780585355,187,-0.8195281832401561,240
0.7499833295931155,3.915326505118786,7,0.34021800164496685,240
