signal_ts,entry_ts,exit_ts,side,tag,entry_px,stop_px,target_px,exit_px,risk_px,qty,pnl,r,reason,hold_min,mfe_r,entry_dt,exit_dt,fold
1672705800000,1672706100000,1672818000000,1,breakout_24,1831.7835,1823.3915000000002,2623.3915,1856.9594999999995,8.391999999999825,11.916110581506445,300.0,3.0,target,1865,2.9167659675882356,2023-01-03 00:35:00+00:00,2023-01-04 07:40:00+00:00,2023-01-03 00:00:00+00:00
1672709400000,1672709700000,1672817700000,1,dip_unconfirmed,1828.647,1820.255,2620.255,1853.8229999999994,8.391999999999825,11.916110581506445,300.0,3.0,target,1800,2.9043136320305982,2023-01-03 01:35:00+00:00,2023-01-04 07:35:00+00:00,2023-01-03 00:00:00+00:00
1672714800000,1672715100000,1672760100000,1,breakout_24,1838.73,1830.405,2630.4049999999997,1830.355,8.325000000000045,12.012012012011946,-100.60060060060005,-1.0060060060060005,stop,750,1.3159759759759724,2023-01-03 03:05:00+00:00,2023-01-03 15:35:00+00:00,2023-01-03 00:00:00+00:00
1672716600000,1672716900000,1672743600000,1,breakout_24,1842.0099999999998,1833.65,2633.65,1833.6000000000001,8.359999999999673,11.961722488038745,-100.59808612440139,-1.005980861244014,stop,445,0.9181220095694479,2023-01-03 03:35:00+00:00,2023-01-03 11:00:00+00:00,2023-01-03 00:00:00+00:00
1672720200000,1672720500000,1672743900000,1,dip_unconfirmed,1841.5400000000002,1833.19,2633.19,1833.14,8.350000000000136,11.976047904191422,-100.59880239520903,-1.0059880239520904,stop,390,0.975508982035895,2023-01-03 04:35:00+00:00,2023-01-03 11:05:00+00:00,2023-01-03 00:00:00+00:00
1672743600000,1672743900000,1672820400000,1,dip_unconfirmed,1834.905,1826.1480754524075,2665.3405302116453,1861.1757736427774,8.756924547592462,11.419534273307512,300.0,3.0,target,1275,2.8390675133583705,2023-01-03 11:05:00+00:00,2023-01-04 08:20:00+00:00,2023-01-03 00:00:00+00:00
1672745400000,1672745700000,1672819500000,1,dip_unconfirmed,1833.5735,1824.9718557772358,2649.936278053668,1859.3784326682926,8.601644222764207,11.62568427735601,300.0,3.0,target,1230,2.8763686754820474,2023-01-03 11:35:00+00:00,2023-01-04 08:05:00+00:00,2023-01-03 00:00:00+00:00
1672761600000,1672761900000,1672935000000,1,dip_unconfirmed,1833.6699999999998,1822.8230030764162,2872.522695434801,1829.0915,10.846996923583674,9.219141547148295,-42.209839573617074,-0.42209839573617075,timeout,2885,2.8772940768650073,2023-01-03 16:05:00+00:00,2023-01-05 16:10:00+00:00,2023-01-03 00:00:00+00:00
1672817400000,1672817700000,1672906500000,1,breakout_24,1853.3535,1845.0065,2645.0065,1844.9565,8.34699999999998,11.980352222355366,-100.59901761111722,-1.0059901761111723,stop,1480,1.3809152989098115,2023-01-04 07:35:00+00:00,2023-01-05 08:15:00+00:00,2023-01-03 00:00:00+00:00
1672819200000,1672819500000,1672845300000,1,breakout_24,1858.6719999999998,1850.335,2650.335,1850.285,8.336999999999762,11.994722322178584,-100.59973611610837,-1.0059973611610837,stop,430,0.7446323617608839,2023-01-04 08:05:00+00:00,2023-01-04 15:15:00+00:00,2023-01-03 00:00:00+00:00
