signal_ts,entry_ts,exit_ts,side,tag,entry_px,stop_px,target_px,exit_px,risk_px,qty,pnl,r,reason,hold_min,mfe_r,entry_dt,exit_dt,fold
1649268000000,1649268300000,1649333400000,-1,PULLBACK,1920.8239999999998,1933.0426544322436,758.2772112078972,1933.0926544322435,12.218654432243738,8.18420723448161,-100.4092103617237,-1.004092103617237,stop,1085,0.3864582656122014,2022-04-06 18:05:00+00:00,2022-04-07 12:10:00+00:00,2022-04-04 00:00:00+00:00
1649286000000,1649286300000,1649342400000,-1,PULLBACK,1923.3159999999998,1935.2194725697445,795.2722155952913,1935.2694725697445,11.903472569744736,8.400909853328999,-100.42004549266608,-1.0042004549266608,stop,935,0.19674930876495428,2022-04-06 23:05:00+00:00,2022-04-07 14:40:00+00:00,2022-04-04 00:00:00+00:00
1649296800000,1649297100000,1649333400000,-1,PULLBACK,1922.6765000000003,1933.559539080076,882.6056310724705,1933.609539080076,10.883039080075832,9.188609841811136,-100.45943049209015,-1.0045943049209014,stop,605,0.15643608255686467,2022-04-07 02:05:00+00:00,2022-04-07 12:10:00+00:00,2022-04-04 00:00:00+00:00
1649304000000,1649304300000,1649333400000,-1,PULLBACK,1921.9695000000002,1932.6048372680248,911.0711104655501,1932.6548372680247,10.635337268024614,9.402616718197766,-100.47013083590946,-1.0047013083590945,stop,485,0.09360304942967947,2022-04-07 04:05:00+00:00,2022-04-07 12:10:00+00:00,2022-04-04 00:00:00+00:00
1649656800000,1649657100000,1649775300000,1,PULLBACK,1945.8385,1935.4,2935.4,1977.154,10.438499999999976,9.579920486659983,300.0,3.0,target,1970,2.6689179479810403,2022-04-11 06:05:00+00:00,2022-04-12 14:55:00+00:00,2022-04-04 00:00:00+00:00
1649664000000,1649664300000,1649775300000,1,PULLBACK,1946.214,1935.9119999999998,2935.912,1977.1200000000003,10.302000000000135,9.706853038244875,300.0,3.0,target,1850,2.667831489031236,2022-04-11 08:05:00+00:00,2022-04-12 14:55:00+00:00,2022-04-04 00:00:00+00:00
1649689200000,1649689500000,1649949000000,1,PULLBACK,1951.934,1939.0607200307122,3189.4887169594867,1968.1444999999999,12.87327996928775,7.768028058006476,125.92361883431329,1.259236188343133,timeout,4325,2.2811591195141983,2022-04-11 15:05:00+00:00,2022-04-14 15:10:00+00:00,2022-04-04 00:00:00+00:00
1649728800000,1649729100000,1650233100000,1,PULLBACK,1955.428,1944.363387741373,3013.32461360407,1972.371,11.064612258627221,9.037822353153741,153.12782412948368,1.531278241294837,timeout,8400,2.338265399207942,2022-04-12 02:05:00+00:00,2022-04-17 22:05:00+00:00,2022-04-04 00:00:00+00:00
1649764800000,1649765100000,1650233100000,1,PULLBACK,1957.033,1946.655,2946.6549999999997,1972.371,10.377999999999929,9.635767970707331,147.7934091347109,1.477934091347109,timeout,7800,2.338311813451575,2022-04-12 12:05:00+00:00,2022-04-17 22:05:00+00:00,2022-04-04 00:00:00+00:00
1649768400000,1649768700000,1650233100000,1,PULLBACK,1970.8565,1959.3198418099628,3077.5856608136964,1972.371,11.536658190037315,8.668021393435819,13.127718400358532,0.13127718400358532,timeout,7740,0.9052448142234771,2022-04-12 13:05:00+00:00,2022-04-17 22:05:00+00:00,2022-04-04 00:00:00+00:00
1649815200000,1649815500000,1650233100000,1,PULLBACK,1969.799,1957.8671081632351,3105.6562918396958,1972.371,11.931891836764862,8.380900645769964,21.555676460921323,0.21555676460921322,timeout,6960,0.9638873832700207,2022-04-13 02:05:00+00:00,2022-04-17 22:05:00+00:00,2022-04-04 00:00:00+00:00
1649836800000,1649837100000,1649944800000,1,PULLBACK,1971.6045000000001,1960.4454887033248,3042.6966183708346,1960.3954887033249,11.159011296675317,8.961367395496204,-100.4480683697744,-1.004480683697744,stop,1795,0.8688493758303378,2022-04-13 08:05:00+00:00,2022-04-14 14:00:00+00:00,2022-04-04 00:00:00+00:00
1649901600000,1649901900000,1649927100000,1,PULLBACK,1980.1925000000003,1969.807,2969.807,1969.757,10.38550000000032,9.628809397717676,-100.48144046988546,-1.0048144046988545,stop,420,0.0,2022-04-14 02:05:00+00:00,2022-04-14 09:05:00+00:00,2022-04-04 00:00:00+00:00
1650236400000,1650236700000,1650372600000,1,PULLBACK,1979.333,1966.6460088748,3172.545121394798,1966.5960088748,12.686991125200166,7.882089536688493,-100.39410447683407,-1.0039410447683408,stop,2265,1.4769459373846765,2022-04-17 23:05:00+00:00,2022-04-19 12:50:00+00:00,2022-04-04 00:00:00+00:00
1650297600000,1650297900000,1650304800000,1,PULLBACK,1989.4869999999999,1977.5589066050645,3137.368246098633,1977.5089066050646,11.928093394935331,8.38356950176631,-100.41917847508795,-1.0041917847508794,stop,115,0.06639787045400122,2022-04-18 16:05:00+00:00,2022-04-18 18:00:00+00:00,2022-04-04 00:00:00+00:00
1650524400000,1650524700000,1650837900000,-1,PULLBACK,1952.1565000000003,1962.558,962.558,1933.4789999999998,10.401499999999714,9.613997981060688,179.56544729126546,1.7956544729126547,timeout,5220,2.4169590924386886,2022-04-21 07:05:00+00:00,2022-04-24 22:05:00+00:00,2022-04-04 00:00:00+00:00
1650549600000,1650549900000,1650607500000,-1,PULLBACK,1945.013,1955.439890717704,947.4508189473014,1955.489890717704,10.426890717704055,9.590586753748912,-100.479529337687,-1.00479529337687,stop,960,0.6473646058780516,2022-04-21 14:05:00+00:00,2022-04-22 06:05:00+00:00,2022-04-04 00:00:00+00:00
1650618000000,1650618300000,1650877800000,-1,PULLBACK,1943.488,1953.867,953.867,1917.9865,10.378999999999905,9.634839579921081,245.7028615473582,2.457028615473582,timeout,4325,2.961894209461426,2022-04-22 09:05:00+00:00,2022-04-25 09:10:00+00:00,2022-04-04 00:00:00+00:00
1650639600000,1650639900000,1650891000000,-1,PULLBACK,1935.643,1949.279313742931,622.6479394498324,1894.7340587712072,13.636313742930952,7.333360165010861,300.0,3.0,target,4185,2.984420919553663,2022-04-22 15:05:00+00:00,2022-04-25 12:50:00+00:00,2022-04-04 00:00:00+00:00
1650945600000,1650945900000,1651205400000,-1,PULLBACK,1902.0135,1913.0611276087684,842.6983667319405,1905.4164999999998,11.04762760876838,9.051717123469215,-30.80299337116386,-0.3080299337116386,timeout,4325,2.659801818145801,2022-04-26 04:05:00+00:00,2022-04-29 04:10:00+00:00,2022-04-04 00:00:00+00:00
1650956400000,1650956700000,1651214100000,-1,PULLBACK,1901.8855,1912.9505914199942,845.6414494205765,1913.0005914199942,11.065091419994133,9.037430980398806,-100.45187154901951,-1.0045187154901951,stop,4290,2.6440359947803733,2022-04-26 07:05:00+00:00,2022-04-29 06:35:00+00:00,2022-04-04 00:00:00+00:00
