signal_ts,entry_ts,exit_ts,side,tag,entry_px,stop_px,target_px,exit_px,risk_px,qty,pnl,r,reason,hold_min,mfe_r,entry_dt,exit_dt,fold
1673924400000,1673924700000,1674009900000,1,dip_unconfirmed,1911.0635,1902.7615,2702.7615,1902.7115000000001,8.301999999999907,12.04529029149616,-100.60226451457426,-1.0060226451457426,stop,1420,0.6415923873765579,2023-01-17 03:05:00+00:00,2023-01-18 02:45:00+00:00,2023-01-03 00:00:00+00:00
1674055800000,1674056100000,1674059400000,1,dip_unconfirmed,1918.4105,1909.9376193145913,2722.6756878554766,1909.8876193145913,8.472880685408654,11.80236140610505,-100.59011807030471,-1.0059011807030471,stop,55,0.0,2023-01-18 15:35:00+00:00,2023-01-18 16:30:00+00:00,2023-01-03 00:00:00+00:00
1674057600000,1674057900000,1674062700000,1,dip_unconfirmed,1912.7605,1903.8602179349773,2758.188424437227,1903.8102179349773,8.900282065022793,11.235598969721405,-100.56177994848555,-1.0056177994848554,stop,80,0.0,2023-01-18 16:05:00+00:00,2023-01-18 17:25:00+00:00,2023-01-03 00:00:00+00:00
1674059400000,1674059700000,1674094500000,1,dip_unconfirmed,1909.6599999999999,1900.8298095110506,2747.348858405995,1900.7798095110506,8.830190488949256,11.324784003827244,-100.56623920019085,-1.0056623920019085,stop,580,0.0,2023-01-18 16:35:00+00:00,2023-01-19 02:15:00+00:00,2023-01-03 00:00:00+00:00
1674061200000,1674061500000,1674202200000,1,dip_unconfirmed,1908.8385,1900.07310883169,2739.912225662708,1935.1346735049303,8.765391168310089,11.40850397658629,300.0,3.0,target,2345,2.969006117386698,2023-01-18 17:05:00+00:00,2023-01-20 08:10:00+00:00,2023-01-03 00:00:00+00:00
1674063000000,1674063300000,1674157800000,1,dip_unconfirmed,1903.6360000000002,1894.5692082008547,2768.7983881153696,1930.8363753974365,9.066791799145449,11.029259545744182,300.0,3.0,target,1575,2.9643892344073732,2023-01-18 17:35:00+00:00,2023-01-19 19:50:00+00:00,2023-01-03 00:00:00+00:00
1674068400000,1674068700000,1674157800000,1,dip_unconfirmed,1905.33,1896.8238359756845,2711.0902384072388,1930.8484920729463,8.506164024315467,11.756180543208782,300.0,3.0,target,1485,2.9606177270989944,2023-01-18 19:05:00+00:00,2023-01-19 19:50:00+00:00,2023-01-03 00:00:00+00:00
1674120600000,1674120900000,1674202200000,1,dip_unconfirmed,1910.6799999999998,1902.31,2702.31,1935.7899999999995,8.36999999999989,11.947431302270168,300.0,3.0,target,1355,2.889247311828021,2023-01-19 09:35:00+00:00,2023-01-20 08:10:00+00:00,2023-01-03 00:00:00+00:00
1674129600000,1674129900000,1674159300000,1,dip_unconfirmed,1908.555,1900.205,2700.205,1933.6050000000005,8.350000000000136,11.976047904191422,300.0,3.0,target,490,2.857065868263438,2023-01-19 12:05:00+00:00,2023-01-19 20:15:00+00:00,2023-01-03 00:00:00+00:00
1674165600000,1674169500000,1674190800000,1,dip_unconfirmed,1932.805,1924.1399999999999,2724.14,1924.09,8.665000000000191,11.540680900172855,-100.57703404500812,-1.0057703404500813,stop,355,0.20190421234851236,2023-01-19 23:05:00+00:00,2023-01-20 05:00:00+00:00,2023-01-03 00:00:00+00:00
1674174600000,1674174900000,1674191400000,1,dip_unconfirmed,1931.39,1923.005,2723.005,1922.9550000000002,8.384999999999991,11.926058437686358,-100.59630292188378,-1.0059630292188377,stop,275,0.3774001192605683,2023-01-20 00:35:00+00:00,2023-01-20 05:10:00+00:00,2023-01-03 00:00:00+00:00
1674176400000,1674176700000,1674225300000,1,dip_unconfirmed,1930.846,1922.4965,2722.4965,1922.4465,8.349500000000035,11.97676507575299,-100.59883825378711,-1.005988382537871,stop,810,0.7705850649739436,2023-01-20 01:05:00+00:00,2023-01-20 14:35:00+00:00,2023-01-03 00:00:00+00:00
1674190800000,1674191100000,1674222900000,1,dip_unconfirmed,1924.1715,1915.8165,2715.8165,1924.1215,8.355000000000018,11.968880909634922,-0.5984440454812019,-0.0059844404548120185,breakeven,530,1.5689407540394997,2023-01-20 05:05:00+00:00,2023-01-20 13:55:00+00:00,2023-01-03 00:00:00+00:00
1674192600000,1674192900000,1674223200000,1,dip_unconfirmed,1923.862,1915.519,2715.5190000000002,1923.8120000000001,8.343000000000075,11.986096128490843,-0.5993048064239971,-0.005993048064239971,breakeven,505,1.6082943785208885,2023-01-20 05:35:00+00:00,2023-01-20 14:00:00+00:00,2023-01-03 00:00:00+00:00
1674210600000,1674210900000,1674225300000,1,dip_unconfirmed,1929.2200000000003,1920.825,2720.825,1920.775,8.39500000000021,11.91185229303127,-100.59559261465103,-1.0059559261465103,stop,240,0.2137581893984156,2023-01-20 10:35:00+00:00,2023-01-20 14:35:00+00:00,2023-01-03 00:00:00+00:00
1674216000000,1674216300000,1674428700000,1,dip_unconfirmed,1927.49,1919.135,2719.135,1923.965,8.355000000000018,11.968880909634922,-42.19030520646419,-0.4219030520646419,timeout,3540,0.3865948533812102,2023-01-20 12:05:00+00:00,2023-01-22 23:05:00+00:00,2023-01-03 00:00:00+00:00
1674232200000,1674232500000,1674428700000,1,dip_unconfirmed,1925.61,1917.24,2717.24,1923.965,8.36999999999989,11.947431302270168,-19.653524492234208,-0.1965352449223421,timeout,3270,0.607467144563946,2023-01-20 16:35:00+00:00,2023-01-22 23:05:00+00:00,2023-01-03 00:00:00+00:00
1674234000000,1674234300000,1674428700000,1,dip_unconfirmed,1925.3155000000002,1916.9735,2716.9735,1923.965,8.342000000000098,11.987532965715515,-16.189163270201657,-0.16189163270201656,timeout,3240,0.6448093982258262,2023-01-20 17:05:00+00:00,2023-01-22 23:05:00+00:00,2023-01-03 00:00:00+00:00
1674246600000,1674246900000,1674428700000,1,dip_unconfirmed,1929.5685,1921.2065,2721.2065000000002,1923.965,8.36200000000008,11.958861516383525,-67.01148050705709,-0.6701148050705709,timeout,3030,0.0,2023-01-20 20:35:00+00:00,2023-01-22 23:05:00+00:00,2023-01-03 00:00:00+00:00
1674252000000,1674428700000,1674483000000,1,dip_unconfirmed,1927.565,1918.1,2718.1,1918.05,9.465000000000146,10.56524035921801,-100.52826201796042,-1.0052826201796041,stop,905,0.8133122028525882,2023-01-22 23:05:00+00:00,2023-01-23 14:10:00+00:00,2023-01-03 00:00:00+00:00
1674430200000,1674430500000,1674483000000,1,dip_unconfirmed,1926.6315,1918.17,2718.17,1918.1200000000001,8.461499999999887,11.818235537434418,-100.59091177687118,-1.0059091177687118,stop,875,1.0200910004136472,2023-01-22 23:35:00+00:00,2023-01-23 14:10:00+00:00,2023-01-03 00:00:00+00:00
1674448200000,1674448500000,1674456300000,1,dip_unconfirmed,1929.99,1921.655,2721.6549999999997,1921.605,8.335000000000036,11.997600479903967,-100.59988002399466,-1.0059988002399465,stop,130,0.0,2023-01-23 04:35:00+00:00,2023-01-23 06:45:00+00:00,2023-01-03 00:00:00+00:00
1674450000000,1674450300000,1674456300000,1,dip_unconfirmed,1929.9450000000002,1921.5900000000001,2721.59,1921.5400000000002,8.355000000000018,11.968880909634922,-100.5984440454812,-1.005984440454812,stop,100,0.0,2023-01-23 05:05:00+00:00,2023-01-23 06:45:00+00:00,2023-01-03 00:00:00+00:00
1674451800000,1674452100000,1674459000000,1,dip_unconfirmed,1929.195,1920.83,2720.83,1920.78,8.365000000000009,11.954572624028678,-100.5977286312009,-1.005977286312009,stop,115,0.0,2023-01-23 05:35:00+00:00,2023-01-23 07:30:00+00:00,2023-01-03 00:00:00+00:00
1674457200000,1674457500000,1674485100000,1,dip_unconfirmed,1923.1465,1914.8035,2714.8035,1914.7535,8.343000000000075,11.986096128490843,-100.59930480642399,-1.0059930480642398,stop,460,0.7215629869351466,2023-01-23 07:05:00+00:00,2023-01-23 14:45:00+00:00,2023-01-03 00:00:00+00:00
1674534600000,1674534900000,1674572100000,1,dip_unconfirmed,1933.3519999999999,1925.0214999999998,2725.0215,1924.9714999999999,8.330500000000029,12.004081387671766,-100.60020406938304,-1.0060020406938304,stop,620,1.0590600804273405,2023-01-24 04:35:00+00:00,2023-01-24 14:55:00+00:00,2023-01-03 00:00:00+00:00
1674536400000,1674536700000,1674572400000,1,dip_unconfirmed,1933.1985,1924.7714999999998,2724.7715,1924.7214999999999,8.427000000000135,11.866619200189676,-100.59333096000894,-1.0059333096000893,stop,595,1.0651477394090119,2023-01-24 05:05:00+00:00,2023-01-24 15:00:00+00:00,2023-01-03 00:00:00+00:00
1674550800000,1674551100000,1674568500000,1,dip_unconfirmed,1938.57,1930.2350000000001,2730.235,1930.1850000000002,8.334999999999809,11.997600479904294,-100.59988002399467,-1.0059988002399467,stop,290,0.06472705458909436,2023-01-24 09:05:00+00:00,2023-01-24 13:55:00+00:00,2023-01-03 00:00:00+00:00
1674552600000,1674552900000,1674570000000,1,dip_unconfirmed,1936.3850000000002,1928.0149999999999,2728.015,1927.965,8.370000000000346,11.947431302269518,-100.59737156511292,-1.0059737156511293,stop,285,0.32550776583031,2023-01-24 09:35:00+00:00,2023-01-24 14:20:00+00:00,2023-01-03 00:00:00+00:00
1674617400000,1674617700000,1674641700000,1,dip_unconfirmed,1933.17,1924.845,2724.8450000000003,1924.795,8.325000000000045,12.012012012011946,-100.60060060060005,-1.0060060060060005,stop,400,0.04264264264261728,2023-01-25 03:35:00+00:00,2023-01-25 10:15:00+00:00,2023-01-03 00:00:00+00:00
1674619200000,1674619500000,1674641700000,1,dip_unconfirmed,1932.2285000000002,1923.85,2723.85,1923.8,8.378500000000258,11.935310616458425,-100.59676553082238,-1.0059676553082237,stop,370,0.15474130214234724,2023-01-25 04:05:00+00:00,2023-01-25 10:15:00+00:00,2023-01-03 00:00:00+00:00
