Time	Open	High	Low	Close	Volume
2007-02-02 15:00:00	645.84	647.483	644.109	644.994	30
2007-02-02 16:00:00	645.246	646.375	642.738	643.97	60
2007-02-02 17:00:00	643.752	645.455	642.19	643.481	60
2007-02-02 18:00:00	643.881	646.814	643.576	646.722	59
2007-02-02 19:00:00	646.536	647.219	645.717	646.947	56
2007-02-02 20:00:00	646.948	647.888	646.233	647.163	53
2007-02-02 21:00:00	646.862	647.997	646.654	647.066	50
2007-02-04 22:00:00	646.846	647.551	646.451	647.398	25
2007-02-04 23:00:00	647.51	648.397	646.546	647.652	43
2007-02-05 00:00:00	647.957	649.457	647.429	648.833	55
2007-02-05 01:00:00	648.376	649.511	647.981	648.359	58
2007-02-05 02:00:00	648.435	648.838	647.412	648.192	53
2007-02-05 03:00:00	647.854	649.014	646.985	647.886	58
2007-02-05 04:00:00	647.946	648.273	646.707	647.507	59
2007-02-05 05:00:00	647.276	647.905	645.95	646.117	60
2007-02-05 06:00:00	646.367	647.553	645.207	646.917	60
2007-02-05 07:00:00	646.362	647.324	645.652	646.095	55
2007-02-05 08:00:00	646.293	648.258	645.777	647.917	56
2007-02-05 09:00:00	647.724	648.583	646.447	647.272	60
2007-02-05 10:00:00	647.102	647.745	645.478	646.631	60
2007-02-05 11:00:00	646.609	647.878	645.347	645.964	56
2007-02-05 12:00:00	645.869	648.404	645.171	647.807	60
2007-02-05 13:00:00	648.275	649.974	647.06	649.248	60
2007-02-05 14:00:00	649.306	651.687	648.37	648.95	60
2007-02-05 15:00:00	649.214	650.893	648.01	649.74	60
2007-02-05 16:00:00	649.682	651.215	648.801	650.672	60
2007-02-05 17:00:00	650.133	650.929	648.89	649.859	60
2007-02-05 18:00:00	649.453	650.828	649.23	649.92	60
2007-02-05 19:00:00	650.205	650.426	646.78	647.371	60
2007-02-05 20:00:00	647.186	648.206	646.525	647.66	54
2007-02-05 21:00:00	647.372	648.162	646.711	647.946	52
2007-02-05 22:00:00	647.48	648.106	647.047	647.481	33
2007-02-05 23:00:00	647.327	648.957	647.237	647.791	29
2007-02-06 00:00:00	647.442	648.708	647.142	647.948	54
2007-02-06 01:00:00	647.539	648.655	646.928	647.926	53
2007-02-06 02:00:00	648.318	648.78	647.339	648.105	55
2007-02-06 03:00:00	648.04	649.208	647.596	649.097	51
2007-02-06 04:00:00	649.023	649.57	648.017	648.924	54
2007-02-06 05:00:00	648.946	649.369	647.863	648.509	56
2007-02-06 06:00:00	648.191	650.327	648.191	649.802	57
2007-02-06 07:00:00	649.799	650.445	648.74	650.21	50
2007-02-06 08:00:00	650.619	652	649.671	651.145	55
2007-02-06 09:00:00	650.764	653.504	650.185	651.559	59
2007-02-06 10:00:00	651.656	653.72	651.453	652.873	56
2007-02-06 11:00:00	652.516	654.928	651.967	653.201	60
2007-02-06 12:00:00	653.115	654.705	652.452	652.998	59
2007-02-06 13:00:00	652.404	658.229	652.05	656.156	60
2007-02-06 14:00:00	656.72	657.249	654.204	654.688	60
2007-02-06 15:00:00	654.627	655.308	649.994	649.994	60
2007-02-06 16:00:00	650.405	654.092	650.119	653.12	60
2007-02-06 17:00:00	652.781	654.607	651.953	652.313	60
2007-02-06 18:00:00	652.138	653.97	651.389	652.122	60
2007-02-06 19:00:00	652.147	653.308	651.414	653.023	58
2007-02-06 20:00:00	653.048	653.61	652.147	652.231	50
2007-02-06 21:00:00	652.719	653.37	652.08	652.766	44
2007-02-06 22:00:00	652.808	653.13	652.068	652.758	22
2007-02-06 23:00:00	652.414	653.55	651.979	652.412	29
2007-02-07 00:00:00	652.472	655.008	652.331	653.681	52
2007-02-07 01:00:00	653.935	654.433	652.976	653.429	52
2007-02-07 02:00:00	653.706	654.788	653.314	653.942	49
2007-02-07 03:00:00	653.98	655.308	653.466	654.758	53
2007-02-07 04:00:00	654.733	655.42	653.874	655.247	53
2007-02-07 05:00:00	654.801	655.597	653.936	654.918	52
2007-02-07 06:00:00	654.787	655.283	652.947	654.169	50
2007-02-07 07:00:00	654.17	655.498	653.426	654.686	53
2007-02-07 08:00:00	654.761	655.97	654.224	655.407	60
2007-02-07 09:00:00	655.138	655.583	654.057	655.17	60
2007-02-07 10:00:00	654.663	655.58	653.922	654.045	60
2007-02-07 11:00:00	654.328	655.008	653.152	654.58	60
2007-02-07 12:00:00	654.392	654.748	651.628	653.07	60
2007-02-07 13:00:00	652.735	654.68	652.314	653.272	47
2007-02-07 14:00:00	653.348	654.658	651.683	653.133	60
2007-02-07 15:00:00	653.395	656.078	652.353	654.328	60
2007-02-07 16:00:00	654.605	656.508	652.966	654.069	59
2007-02-07 17:00:00	653.778	655.157	653.227	653.477	52
2007-02-07 18:00:00	653.486	653.8	650.891	651.531	39
2007-02-07 19:00:00	651.312	652.04	650.032	651.182	39
2007-02-07 20:00:00	651.17	651.574	650.118	650.785	40
2007-02-07 21:00:00	650.706	651.594	650.352	650.932	29
2007-02-07 22:00:00	650.789	651.533	650.333	650.732	25
2007-02-07 23:00:00	650.897	652.254	650.624	651.362	34
2007-02-08 00:00:00	651.633	652.305	650.829	651.866	45
2007-02-08 01:00:00	651.725	652.44	650.915	651.468	53
2007-02-08 02:00:00	651.434	652.412	650.98	651.425	48
2007-02-08 03:00:00	651.745	652.961	651.166	652.077	56
2007-02-08 04:00:00	652.053	652.627	650.92	652.175	48
2007-02-08 05:00:00	652.125	652.63	651.243	651.997	53
2007-02-08 06:00:00	652.013	653.159	651.129	652.323	53
2007-02-08 07:00:00	652.176	652.682	650.556	651.135	47
2007-02-08 08:00:00	651.369	651.416	647.553	648.345	59
2007-02-08 09:00:00	647.965	649.03	646.879	648.332	60
2007-02-08 10:00:00	648.355	650.733	647.982	649.051	58
2007-02-08 11:00:00	648.981	650.282	648.407	649.074	58
2007-02-08 12:00:00	648.74	649.517	647.051	648.987	56
2007-02-08 13:00:00	648.855	651.824	647.826	650.801	59
2007-02-08 14:00:00	651.37	655.823	650.699	654.584	54
2007-02-08 15:00:00	654.813	657.182	654.097	654.806	55
2007-02-08 16:00:00	655.372	659.632	653.414	658.823	57
2007-02-08 17:00:00	658.73	659.919	657.33	658.585	52
2007-02-08 18:00:00	658.593	659.13	656.849	657.671	59
2007-02-08 19:00:00	658.347	660.157	657.733	658.96	60
2007-02-08 20:00:00	658.944	661.015	658.257	660.23	55
2007-02-08 21:00:00	660.497	660.513	659.167	659.584	53
2007-02-08 22:00:00	659.603	660.167	658.481	659.148	26
2007-02-08 23:00:00	658.752	661.24	658.611	659.99	52
2007-02-09 00:00:00	659.85	660.478	657.645	658.497	47
2007-02-09 01:00:00	658.257	658.93	657.512	658.548	57
2007-02-09 02:00:00	658.43	659.071	657.567	658.684	53
2007-02-09 03:00:00	658.822	659.18	657.514	658.747	50
2007-02-09 04:00:00	658.913	659.482	657.828	658.451	45
2007-02-09 05:00:00	658.655	659.088	658.145	658.269	22
2007-02-09 06:00:00	658.825	658.951	658.052	658.803	30
2007-02-09 07:00:00	658.707	659.012	658	658.92	21
2007-02-09 08:00:00	658.52	659.031	658.141	658.827	23
2007-02-09 09:00:00	658.43	660.769	658.182	658.817	57
2007-02-09 10:00:00	658.648	659.258	656.568	658.153	60
2007-02-09 11:00:00	657.932	658.68	656.904	657.922	58
2007-02-09 12:00:00	657.774	658.366	656.227	656.518	60
2007-02-09 13:00:00	656.633	661.457	656.249	660.169	60
2007-02-09 14:00:00	659.909	665.88	658.928	663.962	60
2007-02-09 15:00:00	664.423	664.858	661.998	663.304	60
2007-02-09 16:00:00	663.397	665.92	662.082	664.52	60
2007-02-09 17:00:00	664.546	668.044	664.258	666.284	60
2007-02-09 18:00:00	665.901	667.88	665.901	667.001	59
2007-02-09 19:00:00	667.064	667.748	664.515	666.394	58
2007-02-09 20:00:00	666.123	666.784	665.322	665.864	49
2007-02-09 21:00:00	666.141	666.63	665.38	666.063	45
2007-02-11 22:00:00	666.027	666.543	665.679	665.877	16
2007-02-11 23:00:00	666.418	668.107	665.958	666.464	42
2007-02-12 00:00:00	666.52	666.898	664.574	664.975	56
2007-02-12 01:00:00	665.106	666.125	664.408	665.39	56
2007-02-12 02:00:00	665.818	666.713	665.143	666.02	57
2007-02-12 03:00:00	665.64	666.215	664.644	665.701	52
2007-02-12 04:00:00	665.708	665.849	664.618	664.806	57
2007-02-12 05:00:00	665.213	665.593	663.653	664.189	48
2007-02-12 06:00:00	663.607	664.965	663.226	663.956	53
2007-02-12 07:00:00	663.779	666.14	663.033	665.989	56
2007-02-12 08:00:00	665.945	666.219	663.309	664.064	59
2007-02-12 09:00:00	663.496	665.157	662.587	663.22	59
2007-02-12 10:00:00	662.906	664.162	662.032	663	60
2007-02-12 11:00:00	663.218	663.897	662.018	662.908	56
2007-02-12 12:00:00	662.343	664.431	661.642	664.265	60
2007-02-12 13:00:00	663.861	666.129	662.215	662.292	60
2007-02-12 14:00:00	662.542	664.355	661.991	663.91	60
2007-02-12 15:00:00	664.383	664.529	662.131	662.378	60
2007-02-12 16:00:00	662.822	663.344	659.061	661.549	60
2007-02-12 17:00:00	660.741	662.965	660.162	660.162	60
2007-02-12 18:00:00	660.031	662.937	659.509	662.05	59
2007-02-12 19:00:00	662.74	663.018	660.291	661.231	59
2007-02-12 20:00:00	661.171	661.921	660.432	661.528	52
2007-02-12 21:00:00	661.88	662.02	659.909	660.231	49
2007-02-12 22:00:00	660.588	660.768	659.796	660.606	33
2007-02-12 23:00:00	660.649	661.949	660.145	660.524	48
2007-02-13 00:00:00	660.511	661.408	659.846	661.107	58
2007-02-13 01:00:00	660.863	661.43	660.069	660.768	57
2007-02-13 02:00:00	660.784	661.323	659.974	660.754	54
2007-02-13 03:00:00	660.506	661.67	659.948	661.33	58
2007-02-13 04:00:00	661.413	662.158	660.542	661.658	54
2007-02-13 05:00:00	661.555	662.487	660.892	661.876	50
2007-02-13 06:00:00	661.764	662.63	661.095	662.133	58
2007-02-13 07:00:00	662.132	664.105	661.081	663.656	59
2007-02-13 08:00:00	663.626	665.405	663.219	664.985	59
2007-02-13 09:00:00	664.832	665.669	663.472	663.74	59
2007-02-13 10:00:00	663.724	665.53	663.344	663.845	60
2007-02-13 11:00:00	664.131	665.608	663.507	665.272	60
2007-02-13 12:00:00	665.348	666.428	664.257	665.81	60
2007-02-13 13:00:00	665.58	668.87	665.162	667.369	60
2007-02-13 14:00:00	666.828	668.358	665.3	666.561	60
2007-02-13 15:00:00	666.723	667.644	662.073	663.319	60
2007-02-13 16:00:00	663.347	665.458	662.661	664.655	60
2007-02-13 17:00:00	664.481	665.554	662.412	662.97	60
2007-02-13 18:00:00	663.147	663.898	660.813	663.42	59
2007-02-13 19:00:00	663.201	664.108	662.387	663.776	59
2007-02-13 20:00:00	663.609	664.493	662.968	663.72	59
2007-02-13 21:00:00	663.757	664.27	663.076	663.558	51
2007-02-13 22:00:00	663.572	664.03	663.062	663.598	31
2007-02-13 23:00:00	663.615	664.304	662.734	663.033	48
2007-02-14 00:00:00	663.468	665.608	663.013	665.306	60
2007-02-14 01:00:00	664.814	666.707	664.558	665.802	60
2007-02-14 02:00:00	665.715	666.858	664.748	666.155	56
2007-02-14 03:00:00	665.791	666.897	664.921	666.748	59
2007-02-14 04:00:00	666.747	666.747	665.077	665.745	57
2007-02-14 05:00:00	665.798	667.183	665.276	666.42	58
2007-02-14 06:00:00	665.893	667.32	665.362	666.822	59
2007-02-14 07:00:00	666.541	668.229	665.899	668.147	59
2007-02-14 08:00:00	668.17	670.207	667.362	668.823	60
2007-02-14 09:00:00	668.864	669.93	667.322	667.537	59
2007-02-14 10:00:00	667.641	668.993	666.899	667.972	58
2007-02-14 11:00:00	667.698	668.72	667.164	667.768	58
2007-02-14 12:00:00	667.574	668.204	665.812	667.32	59
2007-02-14 13:00:00	666.671	669.948	666.602	668.559	60
2007-02-14 14:00:00	668.574	669.119	665.393	666.248	60
2007-02-14 15:00:00	666.547	671.708	666.202	667.841	60
2007-02-14 16:00:00	667.584	669.32	666.149	667.572	60
2007-02-14 17:00:00	667.189	669.03	664.37	666.736	60
2007-02-14 18:00:00	666.304	667.929	665.281	667.241	59
2007-02-14 19:00:00	667.457	668.579	666.835	668.513	57
2007-02-14 20:00:00	668.43	669.071	667.595	668.706	51
2007-02-14 21:00:00	668.436	669.17	667.894	668.266	44
2007-02-14 22:00:00	668.598	668.681	667.506	667.986	24
2007-02-14 23:00:00	667.731	669.523	667.522	668.469	36
2007-02-15 00:00:00	668.441	669.88	667.82	667.999	59
2007-02-15 01:00:00	668.087	669.227	666.847	668.098	59
2007-02-15 02:00:00	668.17	668.28	666.6	667.54	53
2007-02-15 03:00:00	667.82	668.379	666.251	667.6	58
2007-02-15 04:00:00	667.683	668.97	667.075	668.009	55
2007-02-15 05:00:00	667.675	668.932	667.168	667.977	53
2007-02-15 06:00:00	668.052	669.333	667.3	668.723	51
2007-02-15 07:00:00	668.722	669.847	667.269	668.098	60
2007-02-15 08:00:00	668.088	669.32	666.959	668.574	60
2007-02-15 09:00:00	668.748	669.758	667.554	668.732	58
2007-02-15 10:00:00	668.653	670.4	668.115	669.01	59
2007-02-15 11:00:00	669.348	670.28	667.425	667.822	59
2007-02-15 12:00:00	667.898	668.794	666.654	668.413	60
2007-02-15 13:00:00	668.203	668.722	665.734	666.369	60
2007-02-15 14:00:00	666.641	669.678	665.406	665.776	60
2007-02-15 15:00:00	666.223	666.882	663.815	666.42	60
2007-02-15 16:00:00	666.152	666.348	661.906	664.107	60
2007-02-15 17:00:00	664.534	666.578	663.565	665.105	60
2007-02-15 18:00:00	665.02	667.83	664.296	667.368	60
2007-02-15 19:00:00	667.278	669.083	666.721	668.947	58
2007-02-15 20:00:00	668.192	669.672	668.192	669.046	51
2007-02-15 21:00:00	669.52	669.685	668.172	669.008	54
2007-02-15 22:00:00	668.969	669.504	668.536	668.843	30
2007-02-15 23:00:00	668.49	669.326	667.497	667.93	35
2007-02-16 00:00:00	668.023	668.468	666.771	668.02	52
2007-02-16 01:00:00	667.517	668.73	667.258	668.252	50
2007-02-16 02:00:00	668.257	668.583	666.803	668.13	40
2007-02-16 03:00:00	668.108	669.348	666.916	668.97	52
2007-02-16 04:00:00	668.923	669.348	667.717	668.522	60
2007-02-16 05:00:00	668.097	668.803	667.144	667.688	49
2007-02-16 06:00:00	667.461	668.505	666.569	666.723	56
2007-02-16 07:00:00	666.395	667.58	665.229	666.011	58
2007-02-16 08:00:00	665.743	666.53	664.552	666.02	58
2007-02-16 09:00:00	665.343	666.394	663.78	664.108	57
2007-02-16 10:00:00	664.33	665.6	663.558	665.52	60
2007-02-16 11:00:00	665.326	665.73	663.75	664.392	60
2007-02-16 12:00:00	665.016	665.757	663.881	664.498	59
2007-02-16 13:00:00	663.91	665.205	662.058	663.904	60
2007-02-16 14:00:00	664.248	665.698	662.792	664.932	60
2007-02-16 15:00:00	665.373	665.548	663.617	664.401	60
2007-02-16 16:00:00	664.154	667.758	662.84	666.841	60
2007-02-16 17:00:00	666.843	668.569	665.875	668.143	60
2007-02-16 18:00:00	667.713	668.71	666.431	668.12	56
2007-02-16 19:00:00	667.538	668.97	667.497	668.92	54
2007-02-16 20:00:00	668.683	669.06	667.758	668.837	41
2007-02-16 21:00:00	668.339	668.813	667.852	668.094	25
2007-02-18 22:00:00	668.315	668.637	667.4	668.128	27
2007-02-18 23:00:00	667.77	668.468	667.317	667.841	29
2007-02-19 00:00:00	667.912	668.88	666.718	668.798	54
2007-02-19 01:00:00	668.352	671.323	668.121	670.898	54
2007-02-19 02:00:00	670.675	671.594	669.954	670.59	43
2007-02-19 03:00:00	670.949	672.43	670.027	672.237	51
2007-02-19 04:00:00	672.288	672.341	670.207	671.16	55
2007-02-19 05:00:00	671.288	672.98	670.934	672.615	55
2007-02-19 06:00:00	672.112	673.102	671.377	672.432	56
2007-02-19 07:00:00	671.551	672.627	670.241	670.461	54
2007-02-19 08:00:00	670.659	671.487	669.636	670.644	55
2007-02-19 09:00:00	670.664	671.064	669.619	670.248	55
2007-02-19 10:00:00	670.377	670.708	669.052	669.41	57
2007-02-19 11:00:00	669.785	671.011	669.141	670.399	54
2007-02-19 12:00:00	670.153	670.815	669.113	669.82	52
2007-02-19 13:00:00	669.852	670.352	668.998	670.12	57
2007-02-19 14:00:00	670.217	670.419	669.036	669.621	44
2007-02-19 15:00:00	670.005	670.842	669.243	669.863	49
2007-02-19 16:00:00	669.896	670.662	669.131	670.24	44
