time,open,high,low,close,volume
1659412800,1767.870000,1772.300000,1759.610000,1768.210000,2.1609
1659427200,1762.770000,1772.290000,1759.360000,1766.130000,3.2130
1659441600,1765.310000,1782.070000,1765.310000,1773.150000,3.2153
1659456000,1772.570000,1776.090000,1757.320000,1761.130000,3.6035
1659470400,1763.020000,1767.070000,1747.000000,1751.910000,1.9682
1659484800,1756.740000,1757.030000,1742.800000,1755.330000,3.8424
1659499200,1757.010000,1771.620000,1753.160000,1760.430000,1.2138
1659513600,1764.640000,1772.300000,1755.090000,1757.160000,3.8676
1659528000,1759.990000,1760.160000,1746.530000,1749.710000,7.8407
1659542400,1747.570000,1756.420000,1747.290000,1753.540000,2.3231
1659556800,1753.630000,1757.040000,1748.610000,1750.060000,1.8116
1659571200,1749.580000,1757.310000,1748.670000,1755.880000,2.2355
1659585600,1755.950000,1767.720000,1755.130000,1761.490000,2.8525
1659600000,1763.390000,1774.580000,1759.610000,1771.430000,3.4475
1659614400,1772.220000,1775.000000,1767.820000,1773.430000,5.5209
1659628800,1774.990000,1783.320000,1772.240000,1781.550000,14.5746
1659643200,1783.310000,1783.320000,1774.820000,1780.720000,1.9114
1659657600,1776.170000,1783.320000,1774.820000,1779.780000,1.4136
1659672000,1778.890000,1783.320000,1774.820000,1777.870000,1.7989
1659686400,1777.620000,1783.210000,1774.810000,1780.880000,1.9761
1659700800,1783.310000,1783.320000,1756.330000,1765.710000,4.5687
1659715200,1764.000000,1766.650000,1761.120000,1763.300000,2.3782
1659729600,1763.250000,1767.380000,1761.120000,1766.340000,1.4569
1659744000,1764.090000,1767.970000,1761.120000,1764.230000,1.2080
1659758400,1764.030000,1766.600000,1761.150000,1763.780000,0.9113
1659772800,1765.750000,1767.630000,1761.200000,1764.060000,0.9082
1659787200,1764.350000,1767.170000,1762.000000,1764.570000,0.7875
1659801600,1764.710000,1767.520000,1761.580000,1764.610000,1.4204
1659816000,1764.740000,1767.630000,1761.120000,1761.750000,2.1940
1659830400,1761.950000,1764.540000,1760.580000,1762.420000,1.9076
1659844800,1763.050000,1764.540000,1757.720000,1760.410000,1.2134
1659859200,1760.780000,1763.810000,1757.040000,1762.280000,1.4891
1659873600,1763.790000,1763.790000,1760.110000,1762.320000,1.1804
1659888000,1763.780000,1763.790000,1760.700000,1762.130000,1.2075
1659902400,1763.770000,1763.810000,1760.730000,1762.570000,1.4121
1659916800,1761.970000,1763.810000,1760.570000,1762.120000,1.5877
1659931200,1762.080000,1766.970000,1760.570000,1766.970000,1.2794
1659945600,1766.380000,1774.000000,1763.730000,1770.550000,4.7450
1659960000,1771.170000,1775.660000,1769.490000,1773.880000,4.7197
1659974400,1774.060000,1777.180000,1771.140000,1774.210000,1.1530
1659988800,1777.170000,1777.180000,1772.000000,1774.970000,0.8819
1660003200,1777.170000,1777.180000,1767.620000,1771.120000,1.3658
1660017600,1773.510000,1773.520000,1769.260000,1771.480000,1.6953
1660032000,1771.480000,1776.970000,1770.070000,1774.130000,3.0723
1660046400,1774.150000,1787.560000,1772.670000,1782.350000,4.1291
1660060800,1783.230000,1785.740000,1780.710000,1783.820000,1.2678
1660075200,1783.530000,1785.750000,1781.160000,1783.830000,1.0374
1660089600,1781.440000,1787.850000,1781.430000,1785.070000,2.3409
1660104000,1783.920000,1786.150000,1780.080000,1783.620000,0.9907
1660118400,1782.940000,1785.340000,1780.030000,1782.940000,1.3479
1660132800,1780.760000,1789.000000,1780.750000,1785.400000,3.0221
1660147200,1788.210000,1788.230000,1783.010000,1784.460000,2.1721
1660161600,1786.010000,1786.240000,1781.160000,1783.900000,1.3320
