time,open,high,low,close,volume
1778774400,157.657000,161.000000,157.410000,158.965000,308.7819
1778788800,159.016000,160.289000,158.598000,160.289000,31.8355
1778803200,160.289000,161.000000,158.752000,159.946000,35.0664
1778817600,158.779000,163.099000,158.418000,159.436000,941.6947
1778832000,160.289000,162.751000,160.289000,162.751000,12.4523
1778846400,158.039000,162.463000,157.414000,159.723000,530.1088
1778860800,159.723000,159.723000,159.159000,159.723000,45.0502
1778875200,160.289000,161.389000,159.159000,161.389000,72.0155
1778889600,161.389000,161.389000,161.389000,161.389000,0.0000
1778904000,161.427000,162.396000,159.184000,160.857000,141.1371
1778918400,159.194000,162.487000,159.194000,161.427000,103.7434
1778932800,161.427000,162.664000,159.178000,160.729000,515.5092
1778947200,161.122000,162.412000,159.159000,159.194000,1927.5736
1778961600,159.946000,161.824000,159.946000,159.946000,116.3518
1778976000,160.729000,162.701000,160.337000,162.306000,351.8133
1778990400,161.515000,162.000000,159.191000,159.191000,116.5356
1779004800,160.300000,160.300000,157.623000,157.623000,2511.9845
1779019200,158.779000,160.650000,157.447000,160.500000,724.0603
1779033600,160.500000,160.600000,159.159000,160.289000,17.3668
1779048000,158.598000,160.289000,158.598000,160.289000,13.1915
1779062400,159.946000,163.814000,159.723000,159.723000,3239.1568
1779076800,161.427000,161.427000,159.723000,160.289000,15.9544
1779091200,161.726000,161.726000,160.289000,160.289000,30.0743
1779105600,161.989000,163.560000,158.599000,160.645000,295.2645
1779120000,160.505000,162.006000,159.556000,162.006000,142.8671
1779134400,160.337000,161.056000,160.337000,161.056000,17.5196
1779148800,159.946000,160.210000,159.167000,159.167000,15.2176
1779163200,159.167000,161.078000,159.167000,159.946000,70.7320
1779177600,159.557000,163.391000,159.557000,159.557000,789.2630
1779192000,160.729000,161.515000,159.557000,159.946000,26.0452
1779206400,158.780000,159.723000,158.006000,159.723000,54.1763
1779220800,160.289000,160.857000,159.160000,159.160000,22.4390
1779235200,159.160000,162.569000,157.901000,158.598000,320.5518
1779249600,160.857000,163.148000,160.857000,163.148000,52.6998
1779264000,163.039000,163.039000,159.723000,161.427000,82.0838
1779278400,161.122000,162.305000,159.946000,160.337000,313.0829
1779292800,159.167000,160.337000,159.167000,159.556000,25.8044
1779307200,159.556000,160.729000,159.167000,160.337000,24.9860
1779321600,160.337000,163.018000,159.167000,160.729000,156.6798
1779336000,161.850000,162.158000,159.167000,160.729000,57.8400
1779350400,159.946000,161.122000,159.556000,159.556000,35.9553
1779364800,162.157000,162.157000,158.779000,159.946000,119.2632
1779379200,159.946000,161.514000,158.706000,158.900000,146.2698
1779393600,159.946000,161.514000,158.125000,159.167000,102.9871
1779408000,158.392000,160.337000,158.006000,159.167000,247.8396
1779422400,158.392000,162.305000,158.180000,159.946000,478.3224
1779436800,161.122000,162.305000,159.167000,159.313000,47.8066
1779451200,159.167000,163.390000,157.901000,159.159000,1424.5262
1779465600,159.159000,159.723000,158.081000,158.081000,30.9505
1779480000,159.723000,161.389000,158.598000,158.598000,45.9779
1779494400,158.598000,160.289000,158.221000,160.289000,17.5907
1779508800,160.289000,162.573000,159.723000,159.723000,112.5771
1779523200,159.723000,159.723000,159.723000,159.723000,0.0000
1779537600,160.199000,160.857000,157.908000,158.502000,501.5224
1779552000,158.038000,160.335000,157.500000,160.320000,2404.4624
1779566400,160.078000,160.321000,157.621000,159.946000,375.6193
1779580800,158.392000,160.310000,158.006000,160.310000,123.0844
1779595200,160.309000,160.389000,158.006000,159.556000,182.4817
1779609600,158.779000,160.337000,158.779000,160.337000,30.8921
1779624000,158.779000,159.167000,158.392000,159.167000,24.9894
1779638400,159.552000,159.552000,158.990000,158.990000,48.4659
1779652800,158.990000,158.990000,158.990000,158.990000,7.6629
1779667200,158.431000,159.029000,158.431000,159.029000,26.1255
1779681600,159.029000,159.029000,159.029000,159.029000,0.0000
1779696000,160.401000,162.450000,159.167000,160.337000,2261.1262
1779710400,159.167000,159.167000,158.541000,158.541000,93.8158
1779724800,158.392000,158.392000,158.006000,158.006000,8.4001
1779739200,159.167000,161.840000,159.167000,160.729000,56.2008
1779753600,161.484000,161.484000,161.101000,161.101000,19.2945
1779768000,160.337000,160.729000,158.779000,158.779000,72.0549
1779782400,159.556000,160.337000,159.556000,160.337000,22.4562
1779796800,160.337000,160.337000,158.392000,159.167000,45.1381
1779811200,160.337000,161.083000,158.779000,159.946000,56.8783
1779825600,159.946000,159.946000,159.946000,159.946000,0.0000
1779840000,158.990000,160.399000,158.990000,159.834000,67.4122
1779854400,160.116000,161.685000,158.434000,160.399000,90.8821
1779868800,161.250000,162.367000,159.556000,159.946000,140.6040
1779883200,160.729000,161.122000,159.167000,159.946000,72.4595
1779897600,159.556000,159.946000,158.446000,159.946000,161.5727
1779912000,159.946000,161.515000,158.392000,159.556000,135.3627
1779926400,159.556000,159.556000,159.556000,159.556000,0.0000
1779940800,158.392000,161.339000,158.345000,161.122000,227.0796
1779955200,159.557000,161.132000,158.201000,160.116000,206.4225
1779969600,160.399000,162.363000,158.710000,162.363000,378.1670
1779984000,161.515000,162.363000,158.779000,159.556000,72.0080
1779998400,159.946000,161.949000,159.556000,161.122000,116.5549
1780012800,160.337000,161.909000,159.167000,161.909000,152.7539
1780027200,159.167000,159.946000,158.257000,159.946000,76.2289
1780041600,159.946000,159.946000,158.392000,159.167000,43.1422
1780056000,158.392000,159.167000,158.392000,159.167000,12.4893
1780070400,158.392000,159.167000,158.223000,158.223000,29.3571
1780084800,159.167000,161.800000,157.601000,159.167000,2187.4385
1780099200,158.779000,159.167000,158.392000,159.167000,32.0483
1780113600,158.393000,160.337000,158.392000,158.392000,52.5328
1780128000,159.930000,159.930000,159.930000,159.930000,10.8825
