Time	Open	High	Low	Close	Volume
2024-09-12 04:00:00	962.1000	965.1000	956.4000	959.6000	2619
2024-09-12 08:00:00	959.5000	963.8000	956.6000	963.6000	3066
2024-09-12 12:00:00	963.4000	977.7000	961.6000	977.3000	16540
2024-09-12 16:00:00	977.4000	985.5000	976.3000	985.0000	10467
2024-09-12 20:00:00	985.1000	985.4000	983.1000	985.4000	556
2024-09-13 00:00:00	985.5000	992.4000	985.5000	989.6000	2970
2024-09-13 04:00:00	990.2000	991.6000	985.3000	985.9000	3051
2024-09-13 08:00:00	986.2000	997.9000	986.0000	988.4000	5946
2024-09-13 12:00:00	988.4000	1008.7000	988.3000	1008.4000	18489
2024-09-13 16:00:00	1008.6000	1008.8000	1001.2000	1003.0000	7736
2024-09-13 20:00:00	1003.0000	1003.1000	1000.6000	1001.2000	431
2024-09-15 20:00:00	1000.8000	1003.7000	999.4000	1000.6000	572
2024-09-16 00:00:00	1000.7000	1005.0000	998.5000	1003.5000	1325
2024-09-16 04:00:00	1004.0000	1008.5000	992.7000	993.6000	3097
2024-09-16 08:00:00	993.8000	999.3000	991.3000	997.6000	3279
2024-09-16 12:00:00	997.7000	998.5000	985.8000	986.3000	13612
2024-09-16 16:00:00	986.4000	989.8000	985.0000	989.3000	4230
2024-09-16 20:00:00	989.2000	990.3000	987.9000	988.8000	405
2024-09-17 00:00:00	989.0000	993.8000	987.4000	991.2000	1082
2024-09-17 04:00:00	990.6000	995.5000	988.2000	989.6000	2287
2024-09-17 08:00:00	989.5000	989.5000	981.3000	986.5000	4806
2024-09-17 12:00:00	986.4000	988.4000	981.0000	982.3000	8966
2024-09-17 16:00:00	981.3000	988.3000	981.3000	987.6000	4595
2024-09-17 20:00:00	987.4000	988.8000	985.8000	985.9000	497
2024-09-18 00:00:00	985.8000	989.2000	982.9000	982.9000	2008
2024-09-18 04:00:00	983.0000	990.1000	979.0000	986.4000	3043
2024-09-18 08:00:00	986.2000	988.1000	978.5000	982.3000	2917
2024-09-18 12:00:00	982.0000	985.1000	969.9000	975.2000	12636
2024-09-18 16:00:00	975.5000	988.7000	968.3000	970.0000	9832
2024-09-18 20:00:00	970.0000	975.3000	969.8000	972.8000	1063
2024-09-19 00:00:00	972.8000	978.8000	966.8000	978.5000	2657
2024-09-19 04:00:00	978.7000	993.2000	977.1000	993.1000	4281
2024-09-19 08:00:00	993.2000	995.5000	988.4000	992.0000	5160
2024-09-19 12:00:00	992.0000	996.6000	983.8000	993.9000	11442
2024-09-19 16:00:00	993.9000	995.3000	988.3000	989.6000	4289
2024-09-19 20:00:00	989.2000	990.0000	987.6000	987.8000	452
2024-09-20 00:00:00	988.0000	992.0000	985.0000	990.7000	1215
2024-09-20 04:00:00	990.7000	993.4000	988.3000	990.8000	1794
2024-09-20 08:00:00	990.7000	993.9000	988.2000	991.3000	2590
2024-09-20 12:00:00	991.3000	998.3000	976.4000	978.7000	17748
2024-09-20 16:00:00	978.9000	983.8000	977.9000	979.6000	5175
2024-09-20 20:00:00	979.3000	980.4000	979.3000	980.1000	346
2024-09-22 20:00:00	980.7000	980.8000	973.7000	973.8000	841
2024-09-23 00:00:00	973.9000	976.9000	971.1000	971.6000	1447
2024-09-23 04:00:00	972.0000	975.3000	959.7000	960.7000	4349
2024-09-23 08:00:00	960.4000	963.8000	955.6000	962.6000	5289
2024-09-23 12:00:00	962.6000	972.0000	959.8000	962.3000	12124
2024-09-23 16:00:00	961.8000	963.5000	959.6000	960.6000	9484
2024-09-23 20:00:00	960.4000	961.7000	959.5000	960.4000	560
2024-09-24 00:00:00	960.2000	968.8000	960.1000	967.8000	2208
2024-09-24 04:00:00	968.1000	971.5000	962.9000	969.8000	2995
2024-09-24 08:00:00	969.5000	975.5000	967.3000	972.7000	5532
2024-09-24 12:00:00	972.9000	985.5000	971.8000	981.8000	13030
2024-09-24 16:00:00	982.1000	991.1000	982.1000	990.8000	7019
2024-09-24 20:00:00	990.9000	992.1000	989.3000	991.3000	666
2024-09-25 00:00:00	991.4000	992.5000	986.9000	988.9000	1414
2024-09-25 04:00:00	989.2000	989.4000	979.6000	982.5000	1666
