time,open,high,low,close,volume
1771084800,5031.150000,5031.150000,5028.560000,5028.560000,10.9000
1771088400,5028.570000,5030.360000,5028.560000,5029.570000,12.7070
1771092000,5029.560000,5031.070000,5029.060000,5029.290000,9.6760
1771095600,5029.770000,5033.070000,5029.760000,5032.610000,9.3860
1771099200,5032.610000,5033.330000,5028.700000,5028.760000,38.5330
1771102800,5028.760000,5030.660000,5028.700000,5028.700000,28.0380
1771106400,5028.700000,5029.530000,5028.700000,5028.700000,15.9730
1771110000,5028.710000,5029.620000,5022.230000,5024.650000,86.9740
1771113600,5024.650000,5027.150000,5022.910000,5026.960000,16.1330
1771117200,5026.960000,5031.090000,5024.880000,5030.730000,12.1260
1771120800,5030.140000,5031.390000,5029.720000,5031.380000,7.7880
1771124400,5031.390000,5035.890000,5030.570000,5035.600000,23.6740
1771128000,5035.850000,5036.940000,5033.870000,5036.070000,62.0230
1771131600,5036.070000,5036.850000,5032.770000,5034.410000,36.8190
1771135200,5033.270000,5034.300000,5031.270000,5031.280000,18.8080
1771138800,5031.280000,5039.160000,5031.270000,5037.870000,72.5570
1771142400,5037.870000,5047.010000,5035.280000,5046.950000,108.3410
1771146000,5046.950000,5049.340000,5042.150000,5043.350000,61.9310
1771149600,5043.340000,5044.020000,5039.420000,5041.220000,21.1270
1771153200,5041.260000,5045.150000,5041.010000,5044.990000,65.8120
1771156800,5044.990000,5045.150000,5036.120000,5036.120000,34.7550
1771160400,5036.120000,5040.020000,5035.160000,5036.240000,26.4290
1771164000,5036.240000,5038.520000,5033.220000,5038.510000,12.6530
1771167600,5038.510000,5038.510000,5035.850000,5038.070000,9.9300
1771171200,5038.070000,5041.770000,5036.130000,5041.770000,12.3910
1771174800,5041.770000,5042.540000,5033.700000,5036.630000,17.3400
1771178400,5036.410000,5037.150000,5031.020000,5034.280000,29.7910
1771182000,5033.850000,5035.030000,5024.000000,5026.800000,33.6570
1771185600,5026.800000,5036.320000,5026.440000,5035.710000,11.5170
1771189200,5035.710000,5037.810000,5035.210000,5037.630000,8.6910
1771192800,5037.340000,5040.970000,5035.690000,5040.970000,17.0870
1771196400,5040.670000,5052.670000,5014.180000,5025.540000,74.9740
1771200000,5025.630000,5026.390000,5010.340000,5021.160000,24.7090
1771203600,5020.550000,5034.140000,5014.180000,5032.000000,29.0260
1771207200,5032.000000,5034.620000,5000.000000,5001.480000,41.6480
1771210800,5000.730000,5004.720000,4980.000000,4993.000000,49.5500
1771214400,4993.010000,4995.200000,4977.980000,4984.130000,45.7030
1771218000,4984.130000,4997.870000,4975.520000,4997.170000,41.5250
1771221600,4997.170000,5009.320000,4993.980000,5001.880000,27.1720
1771225200,5001.890000,5016.550000,4998.140000,5014.930000,35.2600
1771228800,5014.930000,5020.030000,5006.950000,5016.370000,24.9100
1771232400,5016.370000,5023.330000,5016.150000,5021.680000,35.1530
1771236000,5021.680000,5023.350000,5009.570000,5015.520000,25.9870
1771239600,5015.160000,5015.560000,5007.340000,5012.140000,31.6280
1771243200,5012.140000,5015.290000,4999.430000,5009.960000,40.9990
1771246800,5009.970000,5011.800000,4998.450000,5003.720000,27.3570
1771250400,5003.670000,5006.900000,4991.210000,4995.940000,27.4710
1771254000,4996.180000,4996.660000,4981.590000,4989.680000,41.8460
1771257600,4989.680000,4998.880000,4983.380000,4997.270000,21.5150
1771261200,4997.270000,5004.640000,4997.270000,4999.730000,25.1610
1771264800,5000.230000,5006.080000,4997.740000,5004.500000,24.3580
1771268400,5003.810000,5004.680000,4998.790000,4998.910000,9.0520
1771272000,4998.900000,5002.700000,4997.440000,5001.310000,6.3620
1771275600,5001.310000,5002.360000,4997.890000,5002.030000,20.5600
1771279200,5002.030000,5004.690000,4998.220000,4999.570000,9.3580
1771282800,4999.590000,5006.910000,4994.550000,4998.410000,47.7530
1771286400,4999.140000,5000.360000,4943.010000,4945.680000,47.7170
1771290000,4946.070000,4973.450000,4934.100000,4967.110000,56.0880
